code,name,industry,outstanding,totals,timeToMarket
300310,宜通世纪,通信设备,6.28,8.94,20120425
000551,创元科技,专用机械,4.0,4.0,19940106
000990,诚志股份,化工原料,3.88,12.53,20000706
600555,海航创新,旅游服务,9.74,13.04,20010328
002199,东晶电子,元器件,2.16,2.43,20071221
300320,海达股份,橡胶,4.53,5.54,20120601
600812,华北制药,化学制药,16.31,16.31,19940114
002006,精功科技,专用机械,4.55,4.55,20040625
002222,福晶科技,元器件,4.21,4.28,20080319
600563,法拉电子,元器件,2.25,2.25,20021210
000156,华数传媒,影视音像,12.8,14.33,20000906
300308,中际旭创,电气设备,2.15,4.74,20120410
002825,纳尔股份,化工原料,0.41,1.4,20161129
603808,歌力思,服饰,3.3,3.37,20150422
002687,乔治白,服饰,3.19,3.55,20120713
000981,银亿股份,区域地产,25.74,40.28,20000622
300475,聚隆科技,专用机械,2.0,2.0,20150610
600309,万华化学,化工原料,27.34,27.34,20010105
300479,神思电子,软件服务,1.6,1.65,20150612
600420,现代制药,化学制药,5.75,11.1,20040616
002035,华帝股份,家用电器,7.81,8.73,20040901
000688,建新矿业,铅锌,11.37,11.37,19970120
000975,银泰资源,铅锌,12.29,19.83,20000608
603711,香飘飘,软饮料,0.4,4.0,20171130
000005,世纪星源,房产服务,9.51,10.59,19901210
300577,开润股份,纺织,0.64,2.18,20161221
002289,宇顺电子,元器件,2.6,2.8,20090903
300241,瑞丰光电,半导体,3.66,5.53,20110712
000068,华控赛格,元器件,10.07,10.07,19970611
300393,中来股份,塑料,1.21,2.41,20140912
603043,广州酒家,食品,1.26,4.04,20170627
603329,上海雅仕,仓储物流,0.33,1.32,20171229
002301,齐心集团,文教休闲,6.4,6.42,20091021
600781,辅仁药业,中成药,1.78,6.27,19961218
603816,顾家家居,家居用品,0.89,4.28,20161014
300396,迪瑞医疗,医疗保健,2.47,2.76,20140910
002848,高斯贝尔,通信设备,0.83,1.67,20170213
300556,丝路视觉,软件服务,0.62,1.15,20161104
600398,海澜之家,服饰,44.93,44.93,20001228
002544,杰赛科技,软件服务,5.12,5.71,20110128
600729,重庆百货,百货,4.06,4.07,19960702
002486,嘉麟杰,服饰,8.19,8.32,20101015
002463,沪电股份,元器件,16.74,17.19,20100818
300379,东方通,软件服务,1.99,2.77,20140128
603798,康普顿,石油加工,0.85,2.0,20160406
300430,诚益通,电器仪表,1.55,2.72,20150319
600754,锦江股份,酒店餐饮,6.49,9.58,19961011
000833,贵糖股份,造纸,3.78,6.68,19981111
600847,万里股份,电气设备,1.53,1.53,19940324
603843,正平股份,建筑施工,1.93,4.0,20160905
300745,欣锐科技,汽车配件,0.29,1.15,20180523
300602,飞荣达,元器件,0.62,2.04,20170126
603648,畅联股份,仓储物流,0.92,3.69,20170913
603017,中衡设计,建筑施工,2.75,2.75,20141231
300407,凯发电气,电气设备,1.66,2.76,20141203
600158,中体产业,文教休闲,6.57,8.44,19980327
300144,宋城演艺,旅游景点,11.53,14.53,20101209
600305,恒顺醋业,食品,7.84,7.84,20010206
603800,道森股份,专用机械,0.68,2.08,20151210
300337,银邦股份,铝,7.01,8.22,20120718
002543,万和电气,家用电器,4.85,5.72,20110128
603999,读者传媒,出版业,2.3,5.76,20151210
300658,延江股份,纺织,0.42,1.5,20170602
300173,智慧松德,轻工机械,5.09,5.86,20110201
603229,奥翔药业,化学制药,0.54,1.6,20170509
002742,三圣股份,其他建材,2.67,4.32,20150217
000661,长春高新,生物制药,1.7,1.7,19961218
300562,乐心医疗,医疗保健,0.84,1.89,20161116
000893,*ST东凌,食品,4.01,7.57,19981224
600141,兴发集团,化工原料,6.01,7.27,19990616
600775,南京熊猫,通信设备,6.72,9.14,19961118
603978,深圳新星,铝,0.4,1.6,20170807
603085,天成自控,汽车配件,0.79,2.24,20150630
000962,东方钽业,小金属,4.41,4.41,20000120
600690,青岛海尔,家用电器,60.97,60.97,19931119
300209,天泽信息,软件服务,2.5,2.91,20110426
300152,科融环境,环境保护,7.13,7.13,20101229
002607,亚夏汽车,汽车服务,7.05,8.2,20110810
002314,南山控股,区域地产,11.38,27.08,20091203
002792,通宇通讯,通信设备,0.71,2.26,20160328
002159,三特索道,旅游服务,1.39,1.39,20070817
002518,科士达,电器仪表,5.54,5.89,20101207
603977,国泰集团,化工原料,1.76,3.1,20161111
002434,万里扬,汽车配件,10.19,13.5,20100618
000792,盐湖股份,化工原料,27.5,27.86,19970904
002913,奥士康,半导体,0.36,1.44,20171201
000970,中科三环,元器件,10.65,10.65,20000420
300458,全志科技,元器件,2.95,3.31,20150515
002120,韵达股份,仓储物流,1.39,13.18,20070306
002886,沃特股份,塑料,0.5,1.18,20170627
300657,弘信电子,元器件,0.66,1.04,20170523
002867,周大生,服饰,1.63,4.85,20170427
002517,恺英网络,互联网,8.74,21.53,20101207
002774,快意电梯,运输设备,0.88,3.41,20170324
002452,长高集团,电气设备,3.7,5.29,20100720
603693,江苏新能,新型电力,1.18,6.18,20180703
300412,迦南科技,医疗保健,2.21,2.6,20141231
600980,北矿科技,元器件,1.43,1.52,20040512
300554,三超新材,矿物制品,0.56,0.94,20170421
002815,崇达技术,半导体,2.16,8.3,20161012
002389,南洋科技,元器件,5.37,9.47,20100413
002900,哈三联,化学制药,0.79,3.17,20170922
300665,飞鹿股份,染料涂料,0.72,1.22,20170613
002625,光启技术,汽车配件,4.27,21.55,20111103
000795,英洛华,矿物制品,6.86,11.34,19970808
600267,海正药业,化学制药,9.66,9.66,20000725
002288,超华科技,元器件,8.0,9.32,20090903
603589,口子窖,白酒,6.0,6.0,20150629
002094,青岛金王,日用化工,5.99,6.93,20061215
603029,天鹅股份,农用机械,0.37,0.93,20160427
002056,横店东磁,元器件,16.43,16.44,20060802
603363,傲农生物,饲料,0.6,4.26,20170926
002343,慈文传媒,影视音像,3.26,4.75,20100126
603320,迪贝电气,机械基件,0.33,1.0,20170502
300539,横河模具,塑料,0.61,2.09,20160830
300064,豫金刚石,矿物制品,6.76,12.05,20100326
002234,民和股份,农业综合,2.06,3.02,20080516
300537,广信材料,染料涂料,0.7,1.93,20160830
300679,电连技术,元器件,0.54,2.16,20170731
600233,圆通速递,仓储物流,7.83,28.31,20000608
002419,天虹股份,百货,12.0,12.0,20100601
600366,宁波韵升,电器仪表,9.88,10.03,20001030
002153,石基信息,软件服务,4.84,10.67,20070813
603309,维力医疗,医疗保健,2.0,2.0,20150302
002821,凯莱英,生物制药,1.21,2.3,20161118
002696,百洋股份,渔业,2.18,3.95,20120905
002178,延华智能,建筑施工,6.58,7.12,20071101
300477,合纵科技,电气设备,2.85,5.82,20150610
600985,雷鸣科化,化工原料,2.63,3.0,20040428
600579,天华院,化工机械,4.11,4.11,20020809
300452,山河药辅,化学制药,1.08,1.39,20150515
300132,青松股份,化工原料,3.11,3.86,20101026
603605,珀莱雅,日用化工,0.5,2.0,20171115
603768,常青股份,汽车配件,0.7,2.04,20170324
300502,新易盛,通信设备,1.27,2.38,20160303
603348,文灿股份,汽车配件,0.55,2.2,20180426
600329,中新药业,中成药,5.66,7.69,20010606
002917,金奥博,化工原料,0.28,1.13,20171208
603238,诺邦股份,纺织,0.3,1.2,20170222
000418,小天鹅Ａ,家用电器,4.39,6.32,19970328
300705,九典制药,化学制药,0.59,2.35,20171010
002896,中大力德,机械基件,0.2,0.8,20170829
002892,科力尔,电气设备,0.18,0.84,20170817
300630,普利制药,化学制药,0.99,1.83,20170328
603018,中设集团,建筑施工,3.09,3.14,20141013
300338,开元股份,电器仪表,1.88,3.4,20120726
601919,中远海控,水运,76.36,102.16,20070626
300046,台基股份,半导体,2.13,2.13,20100120
600682,南京新百,百货,8.71,11.12,19931018
002672,东江环保,环境保护,6.51,8.87,20120426
300700,岱勒新材,矿物制品,0.21,0.82,20170912
600889,南京化纤,化纤,3.07,3.66,19960308
002714,牧原股份,农业综合,10.74,20.85,20140128
300127,银河磁体,元器件,2.27,3.23,20101013
300109,新开源,化工原料,1.11,2.21,20100825
002414,高德红外,电器仪表,4.76,6.24,20100716
002346,柘中股份,电气设备,3.91,4.42,20100128
002885,京泉华,元器件,0.45,1.2,20170627
603033,三维股份,橡胶,0.55,1.27,20161207
300124,汇川技术,电器仪表,12.28,16.64,20100928
002661,克明面业,食品,3.27,3.34,20120316
603738,泰晶科技,元器件,0.59,1.59,20160928
002747,埃斯顿,机械基件,8.25,8.38,20150320
002229,鸿博股份,广告包装,4.15,5.03,20080508
000063,中兴通讯,通信设备,34.34,41.93,19971118
300601,康泰生物,生物制药,2.4,6.34,20170207
603650,彤程新材,化工原料,0.59,5.86,20180627
600250,南纺股份,商贸代理,2.59,2.59,20010306
603339,四方冷链,专用机械,0.58,2.11,20160519
000632,三木集团,综合类,4.65,4.66,19961121
000576,广东甘化,造纸,4.36,4.43,19940907
000566,海南海药,化学制药,11.03,13.36,19940525
300020,银江股份,软件服务,6.19,6.56,20091030
300143,星普医科,医疗保健,2.63,5.47,20101209
002458,益生股份,农业综合,1.76,3.37,20100810
600872,中炬高新,食品,7.97,7.97,19950124
600689,上海三毛,纺织,1.52,2.01,19931108
002910,庄园牧场,乳制品,0.47,1.87,20171031
600197,伊力特,白酒,4.41,4.41,19990916
300035,中科电气,电气设备,3.9,5.18,20091225
603278,大业股份,钢加工,0.52,2.08,20171113
300691,联合光电,元器件,0.34,1.4,20170811
603157,拉夏贝尔,服饰,0.55,5.48,20170925
002746,仙坛股份,农业综合,2.42,3.09,20150216
000565,渝三峡Ａ,染料涂料,4.34,4.34,19940408
600673,东阳光科,铝,24.57,24.69,19930917
300469,信息发展,软件服务,0.97,1.22,20150611
600137,浪莎股份,服饰,0.97,0.97,19980416
002250,联化科技,化工原料,8.89,9.26,20080619
600859,王府井,百货,3.05,7.76,19940506
002209,达 意 隆,轻工机械,1.91,1.95,20080130
002471,中超控股,电气设备,12.59,12.68,20100910
603866,桃李面包,食品,0.59,4.71,20151222
300739,明阳电路,元器件,0.46,1.85,20180201
600560,金自天正,电气设备,2.24,2.24,20020919
300640,德艺文创,文教休闲,0.52,1.44,20170417
300224,正海磁材,元器件,7.36,8.2,20110531
300703,创源文化,文教休闲,0.3,1.2,20170919
300522,世名科技,染料涂料,0.51,1.21,20160705
603920,世运电路,元器件,1.28,4.02,20170426
002143,印纪传媒,影视音像,9.69,17.7,20070720
300347,泰格医药,医疗保健,3.33,5.0,20120817
603708,家家悦,超市连锁,1.57,4.68,20161213
002127,南极电商,互联网,14.51,24.55,20070418
300404,博济医药,医疗保健,0.85,1.34,20150424
603477,振静股份,纺织,0.6,2.4,20171218
600060,海信电器,家用电器,13.08,13.08,19970422
600532,宏达矿业,普钢,3.96,5.16,20021031
600332,白云山,中成药,10.71,16.26,20010206
002112,三变科技,电气设备,1.83,2.02,20070208
300686,智动力,元器件,0.5,2.07,20170804
000868,安凯客车,汽车整车,6.96,6.96,19970725
002107,沃华医药,中成药,3.49,3.61,20070124
300607,拓斯达,专用机械,0.57,1.3,20170209
603970,中农立华,其他商业,0.4,1.6,20171116
603602,纵横通信,通信设备,0.28,1.12,20170810
600458,时代新材,塑料,6.61,8.03,20021219
002451,摩恩电气,电气设备,4.13,4.39,20100720
000911,南宁糖业,食品,3.24,3.24,19990527
002715,登云股份,汽车配件,0.82,0.92,20140219
300460,惠伦晶体,元器件,1.68,1.68,20150515
300654,世纪天鸿,出版业,0.35,1.4,20170926
000848,承德露露,软饮料,9.78,9.79,19971113
603718,海利生物,生物制药,6.44,6.44,20150515
000823,超声电子,元器件,5.37,5.37,19971008
600696,ST岩石,区域地产,3.41,3.41,19931206
300156,神雾环保,环境保护,7.22,10.1,20110107
000920,南方汇通,环境保护,4.22,4.22,19990616
002753,永东股份,化工原料,1.99,3.33,20150519
603458,勘设股份,建筑施工,0.31,1.24,20170809
300690,双一科技,电气设备,0.28,1.11,20170808
603707,健友股份,化学制药,2.85,5.52,20170719
300091,金通灵,机械基件,3.75,6.16,20100625
000007,全新好,酒店餐饮,3.09,3.46,19920413
300677,英科医疗,医疗保健,0.49,1.96,20170721
600156,华升股份,纺织,4.02,4.02,19980527
002072,凯瑞德,互联网,1.76,1.76,20061018
600634,*ST富控,互联网,5.76,5.76,19930304
000820,神雾节能,环境保护,2.88,6.37,19980630
603096,新经典,出版业,0.53,1.35,20170425
600671,天目药业,中成药,1.22,1.22,19930823
600138,XD中青旅,旅游服务,7.24,7.24,19971203
600810,神马股份,化纤,4.42,4.42,19940106
002897,意华股份,元器件,0.43,1.71,20170907
002636,金安国纪,元器件,2.46,7.28,20111125
002002,鸿达兴业,化工原料,20.82,25.85,20040625
002662,京威股份,汽车配件,14.57,15.0,20120309
300491,通合科技,电气设备,0.51,1.45,20151231
300647,超频三,元器件,0.54,2.21,20170503
002686,亿利达,专用机械,3.26,4.43,20120703
002866,传艺科技,电脑设备,0.81,2.44,20170426
600345,长江通信,通信设备,1.98,1.98,20001222
603936,博敏电子,元器件,0.56,1.67,20151209
300615,欣天科技,元器件,0.39,1.47,20170215
002114,罗平锌电,铅锌,3.23,3.23,20070215
600448,华纺股份,纺织,4.22,5.25,20010903
600610,*ST毅达,建筑施工,3.76,10.71,19920805
002390,信邦制药,中成药,11.38,16.67,20100416
000939,*ST凯迪,新型电力,30.38,39.3,19990923
600209,*ST罗顿,综合类,4.39,4.39,19990325
002621,三垒股份,专用机械,2.55,3.38,20110929
002323,*ST百特,建筑施工,3.18,7.46,20091218
600896,*ST海投,水运,5.77,8.69,19960503
300028,*金亚,通信设备,3.44,3.44,20091030
300576,容大感光,染料涂料,0.4,1.2,20161220
603186,华正新材,元器件,0.74,1.31,20170103
600753,东方银星,批发业,1.28,1.28,19960927
300662,科锐国际,综合类,0.45,1.8,20170608
000584,哈工智能,化纤,6.11,6.13,19951128
603637,镇海股份,建筑施工,0.43,1.74,20170208
300056,三维丝,环境保护,2.14,3.85,20100226
002356,赫美集团,其他商业,4.8,5.28,20100209
600165,新日恒力,钢加工,6.85,6.85,19980529
600221,海航控股,空运,164.36,168.06,19991125
002089,新 海 宜,通信设备,9.75,13.75,20061130
000793,华闻传媒,出版业,19.21,20.01,19970729
000796,凯撒旅游,旅游服务,2.46,8.03,19970703
002680,长生生物,生物制药,4.04,9.74,20120605
300238,冠昊生物,医疗保健,2.46,2.65,20110706
000564,供销大集,百货,18.88,60.08,19940110
000629,*ST钒钛,小金属,47.67,85.9,19961115
603657,春光科技,塑料,0.0,0.0,0
603192,汇得科技,化工原料,0.0,0.0,0
601606,长城军工,专用机械,0.0,0.0,0
600680,*ST上普,通信设备,2.57,3.82,19931018
600401,*ST海润,半导体,47.25,47.25,20030924
002070,*ST众和,纺织,5.67,6.35,20061012
000950,*ST建峰,农药化肥,3.17,17.28,19990916
000693,*ST华泽,小金属,2.58,5.43,19970226
